Executable,Stack Allocs,Stack Inspector Runs,Heap Allocs,Heap Frees,Summary Bytes Allocated,Average Bytes Per Allocation,Valgrind Runs,Valgrind Error Summary,Stack Allocs Fraction,Heap Allocs Fraction,Executable Size,Elapsed Time,Status,Reason
./repos/c/s2n-tls/build/bin/s2n_security_policies_test,535263.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.9878234454961696,0.0121765545038303,6966656.0,1.4592468738555908,True,
./repos/c/s2n-tls/build/bin/s2n_security_policies_rules_test,554084.0,1.0,6597.0,6597.0,904723.0,137.14157950583598,1.0,0.0,0.9882339512129,0.0117660487870999,6673096.0,1.445138931274414,True,
./repos/c/s2n-tls/build/bin/s2n_safety_test,668763.0,1.0,6597.0,6597.0,904723.0,137.14157950583598,1.0,0.0,0.9902318763326224,0.0097681236673773,6813344.0,1.5452804565429688,True,
./repos/c/s2n-tls/build/bin/s2n_safety_macros_test,538153.0,1.0,6597.0,6597.0,904723.0,137.14157950583598,1.0,0.0,0.987889857732905,0.0121101422670949,6993376.0,1.6619412899017334,True,
./repos/c/s2n-tls/build/bin/s2n_safety_blinding_test,574594.0,1.0,6628.0,6628.0,965901.0,145.73038624019313,1.0,0.0,0.9885964399145248,0.011403560085475,6714320.0,1.6198253631591797,True,
./repos/c/s2n-tls/build/bin/s2n_rsa_pss_test,536527.0,1.0,6634.0,6609.0,924682.0,139.38528791076274,1.0,0.0,0.9877863101364052,0.0122136898635947,6755640.0,1.4690749645233154,True,
./repos/c/s2n-tls/build/bin/s2n_rsa_pss_rsae_test,535258.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.987823333136479,0.0121766668635209,6752304.0,1.4856510162353516,True,
./repos/c/s2n-tls/build/bin/s2n_rfc5952_test,535365.0,1.0,6597.0,6597.0,904723.0,137.14157950583598,1.0,0.0,0.9878275598658208,0.0121724401341791,6689544.0,1.4924633502960205,True,
./repos/c/s2n-tls/build/bin/s2n_resume_test,991117.0,1.0,8230.0,8230.0,2533450.0,307.8311057108141,1.0,3.0,0.9917646222983608,0.0082353777016391,7051736.0,2.0767321586608887,True,
./repos/c/s2n-tls/build/bin/s2n_renegotiate_test,535274.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.98782369268019,0.0121763073198098,6835584.0,1.4938569068908691,True,
./repos/c/s2n-tls/build/bin/s2n_renegotiate_io_test,535252.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.9878231983021132,0.0121768016978868,6802848.0,1.4856703281402588,True,
./repos/c/s2n-tls/build/bin/s2n_release_non_empty_buffers_test,1063884.0,2.0,13308.0,9043.0,1921594.0,144.39389840697325,2.0,0.0,0.9876456564846378,0.0123543435153621,6716776.0,1.640143632888794,True,
./repos/c/s2n-tls/build/bin/s2n_recv_test,535252.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.9878231983021132,0.0121768016978868,6811776.0,1.4647760391235352,True,
./repos/c/s2n-tls/build/bin/s2n_recv_buffering_test,535252.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.9878231983021132,0.0121768016978868,6802880.0,1.4291090965270996,True,
./repos/c/s2n-tls/build/bin/s2n_record_write_test,560577.0,1.0,6626.0,6626.0,986229.0,148.84228795653488,1.0,0.0,0.9883181153837338,0.0116818846162661,6699344.0,1.7022805213928225,True,
